Unnamed: 0,19-01,19-02,19-03,19-04,19-05,19-06,19-07,19-08,19-09,19-10,19-11,19-12,20-01,20-02,20-03,20-04,20-05,20-06,20-07,20-08,20-09,20-10,20-11,20-12,21-01,21-02
mellissa,,,72,,,,,76,,,,79,59,,,,,,,,,,,,,
tummy,,,72,68,,63,60,,70,,52,,84,,,,,,,,,,,66,,
screenshot,,,72,,80,45,63,48,99,35,,,66,100,,,,,,52,,,,,,
slices,,,72,,59,49,65,73,68,90,58,,,,72,,,,57,,,,,,,
rant,,,72,,,101,,,,72,,,69,,66,,,,,,,81,,,,
pinnacle,,,72,,,78,,86,,,95,,79,,,,,,,,,,,,64,
respones,,,72,,83,,96,89,,,,,78,,,,,,,,,,,,,
service-,,,72,,,,,78,,,,,81,,,,83,,,,,,,,79,
'house,,,72,,,,,95,,,,,,,,,,,,65,,,,,,
short-notice,,,72,,,67,,,48,,,,,64,,83,,,64,,,,64,,,
picnics,,,72,69,51,56,51,34,43,,,,,,93,,,,,48,95,90,,,,
hunch,,,72,,,,76,,66,,99,,,,,,,,,,,,,,,
repurposed,,,72,,,,73,95,,57,,,,,,,,,,,,,,,,
blooms,,,72,,81,91,,,,,74,,,73,,,,,,,,,56,,,
streaks,,,72,94,81,,63,65,,78,,,,80,,,,,,,,,,,,
£70,,,72,,87,,,,,,,99,62,,,,,,41,58,,,,,,
jumble,,,72,89,,,,,,,,94,,71,,,,,,100,,,,,,
dimensions,,,72,48,,50,59,43,,88,94,85,48,,,,,,,,,,,69,,
knickers,,,72,89,,,48,,,,,,,,,,,,,,,,,,,
faithfully,,,72,,,,,,83,97,76,65,86,96,,,,,,,,,,,,
benthal,,,72,49,,81,,93,,71,,,,,,,,,,,,,,,,
dominics,,,72,,,,,,,87,,,,94,93,,,,,,,,,,,
loudspeaker,,,72,,84,,,,,99,,,,,,,,,,,,,,,,
spotify,,,72,,84,80,58,,,50,98,57,97,,,49,,,,,,,,87,,
coventgarden,,,72,,,,,,,97,85,93,70,,,,,,,,,,,,,
bhavani,,,72,54,32,,66,,91,88,,,,,,,,,,,,,,,,
confotable,,,72,,75,,,,,74,79,,,,,,,,,,,,,,,
location—near,,,72,,,,,,,,77,,,,,,,,,,,66,,,,
nike,,,72,60,48,,97,,68,,,84,96,,,,,,,,,79,,,,
restorants,,,72,,95,,80,,99,,,84,,,,,,,,,,,,,,
stayings,,,72,,,,,,,,72,87,,,83,,,,,69,,,95,,,
literarily,,,72,,68,,,,,,,,,,,,,,,,,,,84,,
fabrique,,,72,56,,100,,,,52,,40,96,,66,,,,,,,,,,,
blenders,,,72,,101,,,,84,,,,,,,,,,,,,,,,,
doorsteps,,,72,49,54,74,72,48,43,53,,59,85,,49,,,,,,76,,,,55,
comfortabke,,,72,,,,,,,75,78,,,,,,,,,,,,,,,
nightime,,,72,,,75,101,,51,,95,,,,,,,,,,,,,70,,
katrins,,,72,,,74,,73,,,,,,,,,,,,,,,,,,
edisons,,,72,,,,,,,,,71,,,68,,,,,,,,,,,
launder,,,72,,,88,,97,61,65,,81,,,99,,,,,,,,,,,
overestimated,,,72,57,,,56,,,,,,,,,,,,,,,,,,,
colds,,,72,67,,,,,94,,93,,,,,,,,,,,,,,,
resembling,,,72,,,91,,56,67,,,,,86,96,,,,,,,,73,,,
bridesmaids,,,72,,45,94,,69,93,47,,,,68,,,,,,,,,,,,
barn,,,73,,56,67,31,39,40,46,62,,,73,,,52,,50,46,,82,,,,
listener,,,73,,,68,,56,55,87,,,,,48,,,,,,,,,,61,
teller,,,73,,,,,,,,68,,,64,,,,,,,,,,,,
companionship,,,73,,,,,,69,91,92,,,88,,,,,,,,,,,,
compost,,,73,,73,75,,,,,95,,,73,,,,,,99,95,,,,,
doe,,,73,,,,73,,,63,,,,,,,,,,,,,94,,,
photographers,,,73,,,75,,,,,,,78,,,,,,,,,,,,,
draped,,,73,,,78,68,48,,38,90,,,,,,,,82,,,,74,,,
toeing,,,73,,,,78,,,,,,,99,,,,,,,,,,,,
cuong,,,73,55,74,75,57,56,46,40,45,71,62,27,91,,,,,,,,,,,
mathews,,,73,56,95,88,51,,76,,,,55,,,,,,,,,,,,,
redirected,,,73,,,,79,80,77,61,,68,,,,,,,98,,,,,,,
rows,,,73,,56,93,76,90,73,71,,,77,49,,,,,,,,66,,,,
unsettled,,,73,,,39,49,,52,,,100,,,,58,,,,,,,,,,
host´s,,,73,,96,,,,68,,,,,,,,,,,,,,,,,
brightens,,,73,,,,,75,,,70,,96,,57,,,,,,,,,,,
guidas,,,73,,46,75,,,,,,,,,,,,,,,,,,,,
painlessly,,,73,81,92,,,,,,,,,,,,,,,,,,,,,
probs,,,73,42,77,82,62,85,96,76,61,38,,100,,,,,,,,,,,,
mirvat,,,73,55,74,75,,56,,,,,,,,,,,,,,,,,,
cette,,,73,,,,,71,,99,63,,92,77,,,,,,,,61,,,,
carparks,,,73,,,68,,,,,,61,,,,,,,,,,,,,,
durrell,,,73,,,,74,,73,,,,70,,,,,,,,,,,,,
heart-warming,,,73,90,53,90,,58,75,73,50,92,95,,71,,,,,,,,,,,
feets,,,73,75,,,,,,,,,,79,,,,,,,84,,,,,
showers/toilets,,,73,,,77,,80,92,,81,,,,78,,,,,,,,,,,
3yo,,,73,72,,,,70,,,,41,,,,,,,,,,,,,,
spree,,,73,,,,,99,,71,,,,,63,,,,,,,,60,,,
step-free,,,73,59,,,96,,,,50,,55,,,54,,,,,,,,,,
merry,,,73,87,,78,69,76,70,,58,13,71,,,,,,,,,97,,34,,
olde,,,73,93,,,99,,89,,,95,,60,,,,,,,,,,,,
renewing,,,73,,67,90,,,,50,,,,,,,,,58,,,,,,,
laughters,,,73,,,80,,,,,,,,,,,,,,,,,,84,,
3hrs,,,73,85,,,,,,,,,,,,,,,79,,,,,,,
conquering,,,73,75,,,,,91,,,,,,,,,,,,,,,,,
disciplined,,,73,,,65,74,,,,,,53,,,,,,,,,,,,,
binders,,,73,,,74,85,80,73,,,,76,,,,,,,,,,,,,
successive,,,73,,89,,,,,,,,,,74,,,,,,,,,,,
bakerstreet,,,73,,,,79,,,62,,,,94,,,,,,,,,,,,
situates,,,73,,,,84,,,,71,,,97,,,,,,,,,,,,
unbeatable-,,,73,,,90,75,92,76,,,,,,,,,,,,,,,,,
9.3,,,73,49,,81,70,85,85,65,,,51,,,,,,,,83,,,71,,
maries,,,73,97,95,,92,,,,,49,,68,97,,,,,,,,,,,
transporation,,,73,,65,80,51,,77,61,,,,,,,,,,,,,,,,
owes,,,73,,,75,,,101,,,,,82,,,,,,,,,,,,
capuccino,,,73,80,69,,57,,,,76,,,79,,,,,,,,,,,,
hardest,,,73,95,47,99,41,39,94,89,59,98,85,,,,,,,,,,,,,
d1,,,73,,89,89,,,,,,,,,,,,,,,,100,,,,
aspire,,,73,,46,79,78,48,81,46,70,,,,,,,,,63,,,,,,
지내면서,,,73,,90,,,,,75,,,,83,,,,,,,,,,,,
size-wise,,,73,,,,,,,,90,98,84,77,,,,,,,,,,,,
appetizing,,,73,,,,83,,82,,,,,,,,,,,,,,,,,
amiss,,,73,,38,,50,,87,,,69,45,58,,,92,,,,,58,,,,
madhu,,,73,,,,,,,,,,,70,,,,,,,,,,,94,
flavius,,,73,,74,48,75,73,74,72,75,,,,50,,,,,,,,,,,
johnnys,,,73,,74,75,95,,,,,,,,,62,,,85,,,,,,,
sundiatu,,,73,83,61,,61,,,,,,77,,,,,,,,,,,,,
rest/sleep,,,73,,,74,,,,96,,,,,,,,,,,,,,,,
trusts,,,73,80,,100,73,,98,,,,,,,,,,,,,,,,,
dovile,,,73,,,,75,,56,,,,,,,,,,,,,47,,62,,
city/airport,,,73,,,,,82,,,,,68,,,,,,,,,,,,,
ppace,,,73,,,101,,,,,101,,,,,,,,,,,,,,,
noras,,,73,,,61,,100,,,,,,,,,,,,,71,70,,,,
no-hassle,,,73,,,,47,76,,,75,,,,,,,,,,,,,,,
solidified,,,73,,,90,,84,,,,,,,71,,,,,,,,,,64,
communicative/responsive,,,73,,,,,94,99,,,,,,,,,,,,,,,,,
kindergarten,,,73,,,,,,,61,78,,,,,,,,,,,,,,,
hyperbole,,,73,,90,,,,,67,,,,,,,,,,,,,,,,
duo,,,73,60,53,91,80,59,55,91,99,57,73,73,,,,,,,,,,,,
implicated,,,73,,,,,72,,,,,73,,,,,,,,,,,,,
cursed,,,73,,80,63,80,,55,60,80,,94,,,,,,,,,,,,,
remolded,,,73,,82,,,,,,,,,,88,,,,,,,,,,,
tube-stop,,,73,,,79,69,,,,,,,,,,,,,,,,,,,
57,,,73,,64,89,,,,,96,100,,,65,,,,,,,,,,,
oversleep,,,73,,,81,,,83,82,85,,53,,79,,,,,,,,,,,
clearance,,,73,,46,,59,,91,87,97,,,,,,,,,,,,,,,
inconvience,,,73,71,,,,,,59,,78,,95,,,,,,77,,,,,,
niklas,,,73,,,72,81,,,,,,,,,,,,,,,,,,,
thay,,,73,70,97,99,90,,,,,43,,,,,,,,76,,,,94,,
singapore,,,73,90,59,,46,45,52,66,74,93,40,97,,,,,,,,,,,94,
lobdon,,,73,,,,,,,,,93,,,,,,,,,,,,85,,
wheat,,,73,,,,,100,,,,,,64,,,,,,,,,,,,
rive,,,73,69,,90,72,85,,,,94,,,,,,,,,,,,,,
goo,,,73,56,98,,84,,74,,83,,47,,,,,,,,,,,,,
jeremie,,,73,,,,,74,,81,,,,,79,,,,,,,,,,,
bakery/cafe,,,73,74,,86,,78,43,52,,,,,81,,,,,,,,,,,
garden-view,,,73,,,95,,84,,,73,,,,,,,,,,,,,,,
terrace/garden,,,73,93,,99,,,,,,,,,,,,,,,,,,,,
phillipe,,,74,,99,58,67,51,41,51,,,,,,,,,,,,46,,59,,
misinformation,,,74,87,,89,65,55,,61,,,,,,,,,,,,,,,,
nerby,,,74,88,,71,61,98,73,44,,,,63,,,,,,,,,,,,
portsmouth,,,74,,,,,74,,,,75,,,,,,,,,,,,,,
occurring,,,74,,63,100,44,50,60,60,,88,,62,55,,90,,,,,90,,,91,
lightweight,,,74,,,,57,,,100,76,87,,,,,,,,,,,,,,
commun,,,74,87,81,95,,62,97,57,94,101,,74,,,,,,,,,,,,
stance,,,74,63,,57,97,42,,61,,67,,,,,,,,97,,83,,,,
곳이라,,,74,77,,,,,95,,,,,,81,,,,,,,,,,,
요리,,,74,,,,,,,90,,,,92,,,,,,,,,,,,
음식을,,,74,,76,,,101,,,,,,82,,,,,,,,,,,,
하루를,,,74,,83,,,,,71,,,,,,,,,,,,,,,,
빠른,,,74,,,,86,,,67,,,55,,,,,,,,,,,,,
마지막,,,74,,,,60,,,,,,50,,,,,,,,,,,,,
직접,,,74,50,,,,58,,90,85,,86,50,,,,,,,,,,,,
잊지,,,74,,,67,80,,,,,,,,,,,,,,,,,,,
못할,,,74,,,67,80,,,,,,,,,,,,,,,,,,,
가면,,,74,79,,,,93,76,,78,,53,88,73,,,,,,,,,,,
eggbreak,,,74,63,94,,71,56,69,47,,,,,,,,,,,,,,,,
choosen,,,74,78,,,47,,,,99,,,,,,,,,,,,,,,
riyaz,,,74,,57,,41,,74,73,,54,,,,,,,,,,,,,,
zaklina,,,74,,,,,55,,46,35,72,,68,51,,,99,,,,,,,,
airb'n,,,74,98,86,84,,,,,,,,,,,,,,,,,,,,
touchdown,,,74,,83,74,,,,,,,,,,,,,,,,,,,,
caffes,,,74,101,,,44,73,74,,,63,,57,,,,,,,,,,,,
patios,,,74,,89,75,64,74,63,47,73,,90,98,,,,,,,,99,,,,
replaying,,,74,,,,,,77,82,,,,,98,,,,,,,82,,,,
hollywood,,,74,,76,71,82,,59,77,78,,76,,,,,,,,,,,,,
celebrity,,,74,,77,52,,,,67,70,74,,70,65,,,,,,,,,,,
gaze,,,74,,,,82,50,,,,84,,,64,,,,,,,,,,,
80,,,74,,,74,53,,,,,,,,,,,,,,,,,,,
16,,,74,,,,,83,,99,,96,99,,,,,,,,,,,,,
carts,,,74,,84,86,82,,84,,67,,,,,,,,,,,,,,,
blacksmith,,,74,,75,,,,,,94,,69,,,,,,,,,,,,,
1.25,,,74,,,,,53,,,69,,,,,,,,,,,,,,,
equipped-,,,74,72,,,82,,91,,,36,42,,67,,,,,,,,,68,,
bags/luggage,,,74,,,,,,,82,,92,,,,,,,,80,,,,,,
hydepark,,,74,40,60,38,59,51,60,42,,41,,59,,,,,,,80,81,,,,
600m,,,74,96,,,93,,70,60,54,,,35,,,,,,,,,101,,,
1.2km,,,74,,,,,,,64,,,,72,,,,,,,,,,,,
zsl,,,74,89,,,,,73,,,,,,,,,,,,,,,,,
tipsy,,,74,,,,90,,92,78,,,,,,,,,99,,,,,,,
ronnies,,,74,,,,,,99,,,,,,69,,,,,,,,,,,
stay/experience,,,74,,,,,,97,67,91,,,,,,,,,,,,,,,
reproach,,,74,,,,,,,,84,86,80,,,,,,,,,,,,,
bharti,,,74,,,58,75,,,,,,,98,,,,,,,,,,,,
noah,,,74,,,66,35,42,43,51,97,95,,,,,,,,,,,,,,
genügend,,,74,,,85,,,,66,,,,,,,,,,,,,,,,
bzw,,,74,,101,85,74,,,,,,,,,,,,,,,,,,,
weit,,,74,,,,73,56,,,,,,,,,,,,,,,,,,
weg,,,74,36,,,,74,,99,,,,,,,,,,,,,,,,
headquarter,,,74,,,,,89,99,96,,,,,,84,,,,,,,,,,
cornerstone,,,74,,,,,,96,96,,,,,,,,,,,,,,,,
super-cozy,,,74,,,,,,,,,,70,,,,,,,,,101,,,,
talyan,,,74,,,,,83,,76,,,,,,,,,,,,,,,,
100yds,,,74,,,,,,,81,72,77,,,73,,,,,,,,,,,
contribution,,,74,,,,,,,93,,64,48,88,,,,80,,,,,,,,
thourough,,,74,76,,,,,,74,89,,,,,,,,,,,,,,,
everething,,,74,,,,,,,,99,,,,82,,,,,,,,,,,
salvatore,,,74,56,,,67,98,46,65,,47,47,,,,,,,,,,,,,
presume,,,74,,98,44,,98,38,74,59,,65,,66,,,,,72,,81,72,,,
carved,,,74,,,86,68,,,,54,101,77,91,,,,,,,,,,,,
needlessly,,,74,,,89,,,,,,,,,78,,,,,,,,,,,
kindnesses,,,74,95,89,,,,78,80,,53,,,91,,,,,,,,,58,,
gunnersby,,,74,,99,,,98,,71,,,,,,,,,,,,,,,,
décoré,,,74,,,79,,,,,68,,,,,,,,,,,,,,,
rooom,,,74,,,,,,,82,,,,,99,,,,,,,,,,,
comuting,,,74,73,97,,,,100,78,,,,,,,,,,,,,,,,
uninhabitable,,,74,,,,57,65,54,99,57,,60,,84,,,,,98,61,,,73,73,
sufferers,,,74,,,95,79,,48,,,,91,,,,,,,,,,,,,
recap,,,74,,,85,,64,99,,,,,,,,,,,,,,,,,
kids/,,,74,,,,77,,95,67,,,90,,,,,,,,,,,,,
7,,,74,73,,96,91,,77,73,,,89,,,,,,,,,,,,,
contributes,,,74,91,84,74,84,,88,,,,,87,89,,71,,,,61,,,,,
must-visit,,,74,,83,,52,,70,85,74,,70,,,,,,,,,,,,,
clarence,,,74,,,,100,,61,73,,73,,,,,,,,,,,,,,
ranking,,,74,65,66,88,,99,69,81,84,,,,,,,,,,,,,,,
oldschool,,,74,,,,69,,,,,71,,,,,,,,,,,,,,
prams,,,74,95,,48,54,89,64,92,83,,95,,,,,,,,69,,,,,
gibran,,,74,,,,76,,40,46,80,55,,71,,,,,,,,,,,,
room/dining,,,74,77,40,59,51,75,,64,82,101,,42,,83,,,,,,,,,,
sweating,,,74,83,85,38,34,37,101,80,71,88,,,,56,,,,37,,,,,73,
money-,,,74,,58,58,70,,97,,,,85,,,,,,,,,,,,,
210,,,74,,,,72,,67,96,72,90,,,,,,,,,,,,,,
paladar,,,74,,,,,,,,,85,66,,,,,,,,,,,,,
bfi,,,74,74,,74,,,,,,,101,,,68,,,,,,,,,,
wanda,,,74,55,,,,,,,84,,,,,,,,,,,,,,,
liars,,,75,,,91,64,,51,94,49,,,,,,,,75,80,,,,,,
off-licenses,,,75,,,,53,,,92,,,,,,,,,,,,,,,,
band-aids,,,75,,,,77,,,88,,,,,,,,,,,,,,,,
liaised,,,75,,,,,,94,,,,,,,,,,,,,68,,,,
camomile,,,75,53,,81,74,82,,52,80,,,90,,,,,,,,,,,,
250,,,75,49,61,39,45,59,33,73,,92,97,,,,,,,,,97,,,,
15:00,,,75,,,86,34,,101,73,82,,69,43,97,,,,,75,,,,,85,
20:00,,,75,75,78,,,51,99,72,,72,,,,,,,,,,,,,,
20-May,,,75,,60,57,74,98,73,,92,,,85,,,,,,,,,,,,
captains,,,75,,,38,63,85,75,,,,,,,,,,,,,,,,,
aboard,,,75,68,66,60,87,52,55,65,51,72,67,,,,,,,38,56,82,,,,
recognizing,,,75,,,,,,,82,,72,,,,,,,,,,,,,,
tides,,,75,,,93,,85,84,95,,,,,,,,,,,,,,,,
artifacts,,,75,99,53,63,73,43,54,53,,85,74,,,,,,,,,83,,,,
examine,,,75,,,86,,,65,,,,,,,,,,,,,,,,,
geek,,,75,,,98,,58,,,70,,99,,,,,,,,,,,,,
on-line,,,75,89,,53,95,,67,56,,91,,,,,,,,,,,,,60,
dorset,,,75,80,95,62,97,,,,,,,68,,,,,59,,,75,,,,
unlivable,,,75,,100,,,,,86,,72,52,,,,,,,,,,,,64,
debacle,,,75,,69,89,95,,,,90,,,,,,,,,,,,,,,
foosball,,,75,,90,41,,77,,,,89,,,,,,,,,,,,89,,
emely,,,75,89,78,,,,,,,,,,,,,,,,,,,,,
usb-charger,,,75,,71,,,,,,,,,92,,,,,,,,,,,,
irritation,,,75,77,,79,51,71,,68,57,,79,,,,,,,,,,,,,
costumes,,,75,,82,,,100,,,76,65,,,,,,,,,,,,,,
communities,,,75,100,,75,78,58,54,67,,96,39,,,,,,,,,86,,,,
conveyance,,,75,,,,91,,96,,,,,,,,,,,,,,,,,
transom,,,75,,,80,,68,,,,,,,,,,,,,,,,,,
underwhelmed,,,75,,45,,39,,48,84,98,66,94,,,,,,,,,,,91,,
dominate,,,75,,75,,,,,55,,,,,,,,,,63,,,,,,
ckean,,,75,,,,,92,88,74,,,73,,,,,,,,,,,,,
transpo,,,75,,93,94,73,,88,59,,,95,,98,,,,,,,,,,,
transits,,,75,74,48,87,68,,66,77,,74,100,82,,,,,,,,,,,,
johnson,,,75,,,85,,,76,,,60,,,,,,,,,,,,,,
political,,,75,75,,74,70,76,,96,,61,,,,,,,,,,,,,,
lindas,,,75,,,,71,,,57,,,,,,,,,,,,,,,,
soles,,,75,,,65,,,65,,,,,,,,,,,,88,,,,,
captured,,,75,70,64,,55,72,,52,53,85,,,,,,,,,,,,,,
mandarin,,,75,77,,77,91,,82,,73,,,,,,,,,,,97,,,,
650,,,75,91,,97,,,,81,,,,,,,,,,,,,,,,
alerting,,,75,,,,,,83,,,72,81,81,,,,,100,,,,,,,
patricias,,,75,,,,,56,,,,57,,,,,,,,,,,,,,
/dryer,,,75,,57,,,83,,,71,,83,,,,,,,,,,,,,
dit,,,75,87,80,56,,,,,,45,,,,,,,,,,,,,,
qustions,,,75,,,,,,,79,,,,81,,,,,,,,,,,,
detail-oriented,,,75,,,86,,,,48,,61,,48,,,,,,,,71,,,,
catherines,,,75,54,98,,58,96,56,57,,,,,68,,,,,,,,,,,
6+,,,75,,,81,77,82,,79,,68,,,,,,,,,,,,,,
voluminous,,,75,,,,82,,,,,,,,92,,,,,,,,,,,
comunicado,,,75,,57,,,,89,,97,,,,,,,,,,,,,,,
interns,,,75,94,,,,,,,,35,,,,,,,,,,,69,,,
questions/requests,,,75,36,38,,55,92,77,95,,55,,82,,,,,,,,,,,,
fa,,,75,87,46,,,,,85,,,95,,,,,,,,,,,88,,
scrumptious,,,75,,47,44,73,,64,34,93,55,,,,,,,,,,67,,,,46
helene,,,75,53,90,,40,95,57,,54,84,55,,,,,,,,,,,,,
affecting,,,75,,98,66,70,78,,,,39,,90,,,,,,,,,,,,
proportion,,,75,55,,46,90,,,59,,,63,,,,,,57,,,,,,,
grazing,,,75,,,,,,,,84,,,,,,,,71,,,,,,,
hameed,,,75,,,59,48,,,,,,,72,,,,,,,,,,100,,
easely,,,75,56,78,76,89,,,55,67,96,53,,,,,,,,,,,,,
gunners,,,75,,,75,,,,100,82,,,,,,,,,,,,,,,
humayun,,,75,39,57,59,41,57,76,57,,,,,,,,,,,,,,,,
silvano,,,75,56,,,77,,,,,,,,,,,,,,,,,,,
nessim,,,75,76,77,42,,,76,74,57,38,,,,,,,,,,,,,,
macdonalds,,,75,79,84,98,,82,,44,85,72,92,,,,,,,,,,,,,
cockroach,,,75,56,95,31,53,48,90,82,37,87,,31,90,,,,,,,78,,,101,43
homework,,,75,62,78,56,99,,43,,,,44,,,,,,,,95,,,,,
moderne,,,75,75,59,,,,93,,83,,,,,,,,,,,,,,,
apartment/building,,,75,,92,,82,,98,,,97,,,,,,,,,,,,,,
sofá,,,75,,,,,,89,,,82,,,73,,,,,,,,,,,
school-age,,,75,,,,,,,,86,90,,,,,,,,,,,,,,
ranks,,,75,,45,48,68,90,83,79,44,62,40,67,,,,,,,98,,,,,
elineia,,,76,56,47,,59,58,76,74,57,,72,,,,,,,,67,,,,,
denize,,,76,76,40,29,48,30,77,41,32,56,54,,52,,,,,,,,,,,
tramp,,,76,,,,,,,,81,,,,,,,,,,,88,,,,
mildewy,,,76,83,39,83,40,86,58,58,,,,93,,,,,,,,,,,,
1week,,,76,70,,,,59,,,,,,,,,,,,,,,,,,
wealdstone,,,76,60,,99,98,,86,,67,,,,85,,,,,,,,,66,,
susannas,,,76,,77,,,,,,,,,,70,,,,,,,,,,,
pizzerias,,,76,91,85,,,77,90,,,,100,87,61,,,,,,,,,,,
deeds,,,76,,71,,,,,,67,,,,,,,,,,,,,,,
onky,,,76,,86,,,,76,,,,,,,,,,,,,,,,,
ut,,,76,,,95,69,,,76,,67,,,,,,,,,,,,,76,
monkey,,,76,,,,53,,67,52,40,71,,63,,,,,88,,,,,,,
buckets,,,76,,,43,,92,79,76,,95,99,,,,,,,,86,,,,,
alllll,,,76,,,,,,89,98,,,,,,,,,,,,,77,,,
woking,,,76,,,,,,,,,,,100,66,,,,,,,,,,,
endlessly,,,76,90,76,93,46,54,,82,,75,,,,,,,,,,74,,,70,
hopitality,,,76,,54,,98,,,,50,,,,,,,,,81,,,,,,
proposition,,,76,83,69,47,47,,68,,88,,49,95,,,,,,,79,,,,,
astronomical,,,76,,72,,76,,,,,,,,,,,,,,,,,,,
non-functional,,,76,68,85,91,,62,87,,47,,,,,,,,,,,94,,,,
fetched,,,76,,68,57,,44,,,77,100,,,,,,,,,,,,,,
place/location,,,76,81,,40,92,,,72,,,,,,,,,63,,,,,,,
waterbus,,,76,,,,,84,74,,,,,,,,,,,,,,,,,
whatsmore,,,76,,,,,,,83,,93,,,99,,,,,,,,,,,
residental,,,76,98,,,57,55,66,98,,,,,,,,,,,,,,,,
here.the,,,76,,84,93,,,,,69,,,,,,,,,,96,,,,,
adrain,,,76,,,,,,,82,,,98,100,,,,,,77,,63,,,,
win-win,,,76,87,,99,,,,44,,,,62,,,,,,,,,,,,
gist,,,76,57,,,55,,,,,,,,,,,,,,,,100,,,
imaginatively,,,76,,,,,,100,,,,,,72,,,,,,,63,,,,
10-,,,76,,70,,50,73,65,53,92,,81,,,,,,,,,,,,,
woollen,,,76,,,,,,74,87,,,,,,,,,,,,,,,,
berated,,,76,,,,,,86,,60,,,,,,,,,,,,,,,
palette,,,76,,85,,93,,,,75,77,,,,,,,,,,91,,,,
weeknight,,,76,,58,,93,,67,,,,,,58,,,,,,,,,,,
sacrifices,,,76,,79,,,89,,,,,,,,,,,,,,,,,,
vals,,,76,99,,,,,93,,85,,63,,,,,,,,,,,,,
clashed,,,76,,,59,82,,97,,,72,,,,,,,,,,,,,,
bar/pub,,,76,91,,87,55,,97,,,,,,,,,,,,,,,,,
monsoon,,,76,,,81,,,,,91,,,,,,,,,,,,,,,
servis,,,76,,,64,,,,,86,,,,,,,,,,,,,,,
lucias,,,76,,67,,,69,,,54,,,,,,,,,,,,,,,
tramway,,,76,,,,98,,,,,,,72,,,,,,,,,,,,
throughtout,,,76,,,,85,,,72,,,69,98,,,,,,86,,,,,,
volunteering,,,76,,,76,,97,,,,,,89,,,,,,,,,,,,
101,,,76,72,57,76,74,40,94,56,86,54,80,52,82,,,,,,,53,,,,
washer/drier,,,76,94,45,90,46,72,58,50,73,79,59,78,59,,,,,61,,,,,,
414,,,76,80,,,,100,83,80,66,,82,,88,,,,,,,,,,,
juxtaposition,,,76,,,,,72,,,,,,,,,,,,,,,,,,46
performers,,,76,,68,69,67,50,,,,93,88,,,,,,,,,,,,,
jemma,,,76,29,47,34,33,26,28,47,31,22,30,32,81,,,,,33,,,,,,
extreemly,,,76,,,,,,,,99,,,,,,,,,59,,,,,,
sightseeing.the,,,76,,,,,,,,68,75,,,,,,,,,,,,,,
andrej,,,76,,58,71,84,,,70,,74,,,,,,,,,,59,,,,
phaedra,,,76,57,33,31,,,,,,,,,,,,,,,,,,,,
/tea,,,76,,,90,71,,,,,,,,,,,,,,,,,,,
commenting,,,76,,,70,80,90,,67,80,53,96,101,,,,,,,,,,,,
in/communication,,,76,,,,,,,100,85,,88,,65,,,,,,,,,,,
issac,,,76,46,94,49,91,33,,,,,85,,57,,,,,,,,,,,
expressive,,,76,,,,,,56,,,,,,,,,,83,,,,,,,
ludicrous,,,76,,68,80,,,,,,,,,,,,,,,74,,,,93,
dampened,,,76,,,59,,80,86,,97,90,89,92,,,,,83,,,96,,,,
despina,,,76,,78,42,54,76,47,75,,,,,,,,,,,68,68,,,,
locator,,,76,,,,,85,,,,,,,,,,,,,,,,95,,
ralima,,,76,46,58,93,51,,,,,,,53,,,,,,,,,,,,
cooperating,,,76,,,,,83,95,,,,86,67,,,,,,,,80,,,,
facelift,,,76,,79,47,55,50,,97,97,,,,,,,,,,,,,,,
diffidently,,,76,,,,72,,,,100,,,,,,,,,,,,,,,
lugged,,,76,,65,,67,62,,55,90,,,,,,,,,,,,,95,,
needs/requests,,,76,,,80,,,,,,,,,,,,,,90,,,,,,98
streetview,,,76,,,,74,,,,,89,,78,,,,,,,,,,,,
yash,,,76,95,80,42,43,,,,,,,,,,,,,,,,,,,
lint,,,76,95,36,26,,94,59,60,58,94,84,93,55,,,,,,73,,,,,
spruced,,,76,,,,82,55,,,,,,,67,,,,,,,,,,,
sandor,,,76,,,,,,,65,,,92,91,,,,,,,,,,,,
braucht,,,76,39,80,,,,,53,,,77,,,,,,,,,,,,,
viele,,,76,36,,,,95,,,,,,,,,,,,,,,,,,
nette,,,77,85,,,71,,,92,,,77,,,,,,,,,,,,,
noses,,,77,,66,,77,52,94,,,,89,,84,,,,,,,94,,,,
noely,,,77,77,,,,,,72,,,,,,,,,,,,,,,,
omars,,,77,96,,,65,53,,,,,,,,,,,75,,,,,,,
lace,,,77,77,67,60,96,65,43,61,,69,,62,,74,,,,,,61,,,,
amended,,,77,,52,,66,51,80,,80,,,59,58,,,,,,,,,,,
donts,,,77,,85,,,,,,,,66,,,,,,,,,,,,,
unmet,,,77,,69,,89,,,,,83,,,,,,,,,,,,,,
coffee-making,,,77,,,,63,65,86,,,83,,73,,,,,,,,,,,,
london/,,,77,93,,80,55,62,50,,73,73,99,,,,,,,,,,,63,,
pleseant,,,77,,,,98,,,100,,,,,,,,,,,,,,,,
evelyne,,,77,,78,42,,58,,,57,85,,,,,,,,,,,,,,
doll,,,77,64,86,,57,,83,66,94,,52,58,,,,,,,71,,,,,
kuzya,,,77,,,,,77,,75,,,,,,,,,,,,68,,,,
whipping,,,77,,,,,96,,,,,75,,,,,,,,,,,,68,
condominium,,,77,98,87,77,,37,65,87,82,100,,81,95,,,,,,,,,,,
barts,,,77,,70,,,81,,71,,,,,86,,,,,,79,,,,,
